phase14_case_key,source_table,model_name,case_category,phase14_initial_basin_class,X_transport_memory,Y_topology_memory,E_entropy_memory,M_memory_strength,Z_basin_survival,P_erasure,P_topology_only_survival,R_memory_retention,XY_memory_radius,topology_minus_transport_memory,transport_topology_asymmetry,normalized_entropy_memory,normalized_memory_strength,basin_depth_proxy,basin_depth_proxy_norm,phase14_basin_class,relaxation_layer
26,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.9999999998251364,0.4281825095954408,0.17720621189775,0.7557676161407011,0.6733333333333333,0.16,0.3533333333333333,0.4224227820062537,1.087814442436633,-0.5718174902296956,-0.4003812443139954,0.07227943758094361,0.7653112382721021,0.9357561153395869,0.40360585520025133,transition_basin,intermediate_relaxation
27,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.999999999874588,0.4618461723007132,0.2756680890049363,0.8135532797303201,0.6733333333333333,0.14,0.3266666666666666,0.4139289050310881,1.1014998350512795,-0.5381538275738749,-0.3681330073004238,0.11259225029140159,0.8257230389289619,0.9472622383644215,0.40856862118954157,transition_basin,intermediate_relaxation
28,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9999999998522602,0.9063107425945988,0.0567230564188978,0.7651806267786764,0.7333333333333333,0.0933333333333333,0.4133333333333333,0.4579043961665741,1.3495922205788287,-0.09368925725766142,-0.049146896763198604,0.022950549850146277,0.7751520341878632,1.097904396166574,0.4735428766950849,stable_coupled_memory_basin,transport_and_topology_unrelaxed
29,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9999999997366716,0.5860108586986196,0.1266247072160675,0.7687891291598844,0.6733333333333333,0.1066666666666666,0.2866666666666667,0.4155591812049068,1.1590551004961054,-0.41398914103805207,-0.26102541406697544,0.05157007488388616,0.7789245291802457,0.9822258478715736,0.4236489581327853,stable_coupled_memory_basin,transport_and_topology_unrelaxed
30,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.9999999992563502,0.1507626054565258,0.1787838479777965,0.6872879900730977,0.5933333333333334,0.1333333333333333,0.2133333333333333,0.3700494293141391,1.0113008265183712,-0.8492373937998243,-0.7379779203122241,0.07292536217316871,0.6937194755049171,0.8300494293141392,0.35801295261130855,transport_dominant_basin,transport_unrelaxed_topology_relaxed
31,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0,0.4809040877455538,0.0815763101751918,0.1941931087711223,0.6133333333333333,0.1866666666666666,0.2,0.3475675945914972,0.4809040877455538,0.4809040877455538,0.9999999999979207,0.03312610807998061,0.1782153206043861,1.2551383490037178,0.5413602737294837,transition_basin,intermediate_relaxation
32,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.9999999993290216,0.48280954030664,0.1387413921667701,0.7515672308102538,1.0,0.0,1.0,0.9999986423962064,1.1104526333298292,-0.5171904590223817,-0.3487908899946185,0.0565309558404574,0.7609199615175929,1.9999986423962064,0.8626298553985134,transition_basin,intermediate_relaxation
33,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.9999999997478836,0.4725675174074785,0.2989599187628218,0.8199100865574573,0.6666666666666666,0.0866666666666666,0.36,0.4176137589525846,1.1060380002533523,-0.5274324823404051,-0.35817202009108323,0.12212852157019666,0.8323687382772026,0.9976137589525848,0.43028599839336973,transition_basin,intermediate_relaxation
34,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9999999998548892,0.5492199698413505,0.3876027942223143,0.8586810428347845,0.6266666666666667,0.1266666666666666,0.3,0.4063820997235357,1.1408955144895225,-0.4507800300135387,-0.2909722562520502,0.15842118367966362,0.8729016860085926,0.9063820997235358,0.3909363951785239,stable_coupled_memory_basin,transport_and_topology_unrelaxed
35,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9999999998052932,0.9791979493835506,0.2302949124502951,0.9243338010102068,0.7066666666666667,0.12,0.3333333333333333,0.4295068032917734,1.3995815887927139,-0.020802050421742546,-0.01051034356126812,0.09401531044152853,0.941538110565966,1.01617346995844,0.4382910842378467,stable_coupled_memory_basin,transport_and_topology_unrelaxed
36,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9999999994507266,0.6476709065936054,0.343544789535505,0.8796173063123255,0.7266666666666667,0.0533333333333333,0.3333333333333333,0.4397074493129914,1.1914183153490783,-0.3523290928571212,-0.213834626541271,0.14038270885552082,0.8947894224666701,1.1130407826463249,0.48007143056682144,stable_coupled_memory_basin,transport_and_topology_unrelaxed
37,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0,0.1640457355506978,0.2721440158666151,0.238052750414285,0.5733333333333334,0.16,0.28,0.3912525456721791,0.1640457355506978,0.1640457355506978,0.9999999999939041,0.11114940454666278,0.22406821495972676,0.9686316145562103,0.4177855583931557,transition_basin,intermediate_relaxation
38,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0,0.327872965691348,0.0155871870212793,0.097812078957851,0.58,0.1933333333333333,0.2466666666666666,0.359843684556726,0.327872965691348,0.327872965691348,0.9999999999969501,0.006108472008152524,0.07745414216516819,1.0743833169147405,0.463397877211727,transition_basin,intermediate_relaxation
39,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0,0.3157315296592852,0.1192325269589482,0.1887893249918521,0.4866666666666667,0.2066666666666666,0.1666666666666666,0.3145966420019945,0.3157315296592852,0.3157315296592852,0.9999999999968329,0.04854352707693351,0.17256595555106705,0.9103281716612797,0.3926383960663694,transition_basin,intermediate_relaxation
40,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.9999999994776236,0.396032764981562,0.2446600851552425,0.783619535623188,1.0,0.0,1.0,0.9999986423962064,1.0755658742699996,-0.6039672344960616,-0.4326311314975491,0.09989677983681047,0.7944289208107375,1.9999986423962064,0.8626298553985134,transport_dominant_basin,transport_unrelaxed_topology_relaxed
41,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9999999998086336,0.6031769313759571,0.3643680508759486,0.8707697229798291,0.5733333333333334,0.14,0.3066666666666666,0.3949959427104741,1.167828073888183,-0.39682306843267656,-0.24752294067705655,0.14890828503892423,0.8855397503616024,0.8283292760438075,0.3572710243242615,stable_coupled_memory_basin,transport_and_topology_unrelaxed
42,hysteresis,gradient_driven_coupling,fracture_precursor,coupled_memory_basin,0.9999999998436064,0.6635339844331468,0.110754287767453,0.7599836361151441,0.7266666666666667,0.1066666666666666,0.3066666666666666,0.4311083431956266,1.200115556179879,-0.3364660154104596,-0.20225977863418348,0.045072318943564844,0.7697188602052895,1.0511083431956265,0.4533590267904745,stable_coupled_memory_basin,transport_and_topology_unrelaxed
43,hysteresis,gradient_driven_coupling,fracture_precursor,transport_dominant_basin,0.9999999997716128,0.2449010309642525,0.0379975674471304,0.5863478066907448,0.6133333333333333,0.16,0.2933333333333333,0.3934248067197383,1.0295516084736012,-0.7550989688073603,-0.6065534128125929,0.01528385536890212,0.5881919474303401,0.8467581400530716,0.36521967386755505,transport_dominant_basin,transport_unrelaxed_topology_relaxed
44,hysteresis,gradient_driven_coupling,fracture_precursor,transport_dominant_basin,0.9683573312709172,0.2638978548680093,0.0313863963236711,0.5701959633135599,0.6133333333333333,0.12,0.28,0.3879284248172951,1.0036722566804712,-0.7044594764029078,-0.5716831094131133,0.012577072691920727,0.5713060646398791,0.8812617581506285,0.3801016095145517,transport_dominant_basin,transport_unrelaxed_topology_relaxed
45,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.147222642370198,0.4654569778833519,0.0465272750071745,0.2220202243560331,0.6,0.18,0.3,0.3814722521555679,0.4881851131351368,0.3182343355131539,0.5194139399984239,0.018776135969735177,0.20730707200330975,1.1197065876687218,0.4829464937297122,transition_basin,intermediate_relaxation
46,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.9999999996216884,0.4652456664521943,0.0451674944950437,0.6491370467495807,0.5666666666666667,0.2,0.2533333333333333,0.3643814112227664,1.1029295214998658,-0.5347543331694942,-0.36495882264030194,0.01821940702322946,0.6538347179411828,0.731048077889433,0.31531216289405567,transition_basin,intermediate_relaxation
47,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.9999999997818164,0.4203267132238779,0.1700849701023985,0.7518778967263932,0.5533333333333333,0.1533333333333333,0.2133333333333333,0.3477656211347174,1.0847463046322035,-0.5796732865579386,-0.4081267227107391,0.06936381891515914,0.7612447460096423,0.7477656211347175,0.32252269374472675,transition_basin,intermediate_relaxation
48,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.9999999998467664,0.4428009215317632,0.2566336877402233,0.7972373451805805,1.0,0.0,1.0,0.9999986423962064,1.0936510667497708,-0.5571990783150031,-0.38619262717287356,0.10479907921052978,0.8086656076506905,1.9999986423962064,0.8626298553985134,transition_basin,intermediate_relaxation
49,hysteresis,gradient_driven_coupling,fracture_precursor,coupled_memory_basin,0.9999999998177588,0.8854109777839242,0.0467699122090961,0.7555789348649009,0.7,0.0866666666666666,0.2866666666666667,0.4179942914093461,1.335646884178525,-0.11458902203383459,-0.06077668126210634,0.01887547785072539,0.7651139821550438,1.0313276247426792,0.4448273018497511,stable_coupled_memory_basin,transport_and_topology_unrelaxed
50,hysteresis,gradient_driven_coupling,fracture_precursor,coupled_memory_basin,0.9999999996557524,0.5062575684517224,0.1298344453006685,0.7518269970496017,0.6,0.1133333333333333,0.3066666666666666,0.3899996932280585,1.120846432356438,-0.49374243120402994,-0.3277941579567038,0.052884223811935596,0.7611915331375073,0.8766663598947252,0.3781195443026279,stable_coupled_memory_basin,transport_and_topology_unrelaxed
51,hysteresis,gradient_driven_coupling,fracture_precursor,transport_dominant_basin,0.9999999987508316,0.2445548694667512,0.1854073373635003,0.7130119662857864,0.6533333333333333,0.1333333333333333,0.2533333333333333,0.384445732632047,1.029469320417837,-0.7554451292840804,-0.607000260555327,0.0756371882620103,0.7206125079030418,0.904445732632047,0.39010121057953434,transport_dominant_basin,transport_unrelaxed_topology_relaxed
52,hysteresis,gradient_driven_coupling,fracture_precursor,topology_only_basin,0.0,0.501158838582723,0.0788879341430113,0.1950551158081457,0.6,0.1933333333333333,0.28,0.3854418340073615,0.501158838582723,0.501158838582723,0.9999999999980047,0.03202541812093587,0.17911650255939998,1.293267339256751,0.5578058875670303,stable_topology_only_basin,transport_relaxed_topology_persistent
53,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.9999999989191346,0.4839172612798846,0.1233380280456506,0.7374884186315549,0.6866666666666666,0.14,0.2666666666666666,0.3950934444547178,1.110934702672886,-0.51608273763925,-0.3477840385586502,0.050224424305925455,0.7462013212530252,0.9417601111213844,0.40619546996461936,transition_basin,intermediate_relaxation
54,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.9999999996724244,0.4649872157254052,0.2635953366177563,0.8082110895451731,0.6266666666666667,0.1,0.2533333333333333,0.3815204829216297,1.1028205248964644,-0.5350127839470191,-0.365199626538288,0.10764935645083108,0.8201380666626902,0.9081871495882964,0.3917149406589148,transition_basin,intermediate_relaxation
55,hysteresis,gradient_driven_coupling,fracture_precursor,coupled_memory_basin,0.9999999998213658,0.5333902920938812,0.3433920465935376,0.8506970127431062,0.6133333333333333,0.1666666666666666,0.2533333333333333,0.3632999512808483,1.133360138412644,-0.46660970772748456,-0.30429937517366945,0.14032017198548255,0.8645548123313733,0.809966617947515,0.3493509303989181,stable_coupled_memory_basin,transport_and_topology_unrelaxed
56,hysteresis,gradient_driven_coupling,fracture_precursor,coupled_memory_basin,0.9999999997568366,0.9740315337124672,0.1824405196613945,0.8948559225674277,1.0,0.0,1.0,0.9999986423962064,1.3959718579469769,-0.02596846604436942,-0.013155041145020327,0.07442249715632618,0.9107205754603861,1.9999986423962064,0.8626298553985134,stable_coupled_memory_basin,transport_and_topology_unrelaxed
57,hysteresis,gradient_driven_coupling,fracture_precursor,coupled_memory_basin,0.9999999991859984,0.5814224431456751,0.3138169122538534,0.8536014088567864,0.54,0.18,0.2533333333333333,0.354437929016845,1.1567420005193392,-0.4185775560403232,-0.26468421393015096,0.12821135498390918,0.8675912021233861,0.714437929016845,0.3081479528709221,stable_coupled_memory_basin,transport_and_topology_unrelaxed
58,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.0,0.2010205270432672,0.232214196246669,0.2304897255983518,0.6133333333333333,0.18,0.2733333333333333,0.3728060354872169,0.2010205270432672,0.2010205270432672,0.9999999999950253,0.09480111435360722,0.21616147963541144,1.0071598958638175,0.4344033925399402,transition_basin,intermediate_relaxation
59,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.0,0.3308562984459017,0.0123289381482694,0.0964570718103549,0.6266666666666667,0.1466666666666666,0.3333333333333333,0.4201282725225024,0.3308562984459017,0.3308562984459017,0.9999999999969776,0.004774461521650004,0.07603755513305423,1.2309845709684044,0.5309423816308336,transition_basin,intermediate_relaxation
60,hysteresis,gradient_driven_coupling,fracture_precursor,transition_basin,0.0,0.3140693031784039,0.094628137952188,0.1584367935817158,0.6533333333333333,0.1333333333333333,0.3,0.4013119167985445,0.3140693031784039,0.3140693031784039,0.9999999999968161,0.03846986044548166,0.14083401785104482,1.2353812199769483,0.5328387232673131,transition_basin,intermediate_relaxation
61,hysteresis,gradient_driven_coupling,fracture_precursor,transport_dominant_basin,0.9999999992352048,0.390212543933102,0.2010064843905574,0.7573045363092318,0.5933333333333334,0.1533333333333333,0.2666666666666666,0.3832125788876567,1.0734364573243973,-0.6097874553021028,-0.43862894080350695,0.08202387832947758,0.7669180055752548,0.8232125788876568,0.3550641149622431,transport_dominant_basin,transport_unrelaxed_topology_relaxed
62,hysteresis,gradient_driven_coupling,fracture_precursor,coupled_memory_basin,0.9999999997614004,0.5909303732839758,0.3112063257479387,0.8556282515092034,0.6133333333333333,0.16,0.2666666666666666,0.3850656813157421,1.161550130468909,-0.4090696264774246,-0.25712603983675414,0.12714251404801252,0.8697101570107129,0.8383990146490753,0.36161425585093676,stable_coupled_memory_basin,transport_and_topology_unrelaxed
63,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.8132509425539286,0.7219092788180019,0.1204490707586591,0.6929431674683613,0.5466666666666666,0.1866666666666666,0.2266666666666666,0.3478205469295021,1.0874419995606115,-0.09134166373592667,-0.05949975935035474,0.04904161124709844,0.6996316590511352,0.7078205469295022,0.30529377525694035,stable_coupled_memory_basin,transport_and_topology_unrelaxed
64,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.8132509425539286,0.7219092788180019,0.1204490707586591,0.6929431674683613,,,,,1.0874419995606115,-0.09134166373592667,-0.05949975935035474,0.04904161124709844,0.6996316590511352,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
65,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.6937370437191694,0.3585646138007488,0.061785607941172,0.4739121051731577,,,,,0.7809223188629538,-0.33517242991842067,-0.3185136386728136,0.025023288024052046,0.47064647395385456,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
66,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.6937370437191694,0.3585646138007488,0.061785607941172,0.4739121051731577,,,,,0.7809223188629538,-0.33517242991842067,-0.3185136386728136,0.025023288024052046,0.47064647395385456,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
67,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.4392402882241887,0.1661195661788095,0.0027654923397255,0.2663515206731208,,,,,0.469603812874964,-0.2731207220453792,-0.45117085326756234,0.0008589420223949324,0.2536530559308735,0.0,0.0,transition_basin,intermediate_relaxation
68,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.4392402882241887,0.1661195661788095,0.0027654923397255,0.2663515206731208,,,,,0.469603812874964,-0.2731207220453792,-0.45117085326756234,0.0008589420223949324,0.2536530559308735,0.0,0.0,transition_basin,intermediate_relaxation
69,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0495765295981728,0.4300307996696286,0.0302406962077572,0.1494661703360718,,,,,0.43287910662389184,0.3804542700714558,0.7932620017535761,0.012107993739211871,0.13145571414007046,0.3804542700714558,0.16409571737722767,transition_basin,intermediate_relaxation
70,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0495765295981728,0.4300307996696286,0.0302406962077572,0.1494661703360718,,,,,0.43287910662389184,0.3804542700714558,0.7932620017535761,0.012107993739211871,0.13145571414007046,0.3804542700714558,0.16409571737722767,transition_basin,intermediate_relaxation
71,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.4890804042576482,0.463222291498528,0.0428158307288901,0.3876614545284285,,,,,0.6736278892459633,-0.0258581127591202,-0.027153249564793477,0.017256575684357886,0.3804760616128617,0.0,0.0,transition_basin,intermediate_relaxation
72,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.4890804042576482,0.463222291498528,0.0428158307288901,0.3876614545284285,,,,,0.6736278892459633,-0.0258581127591202,-0.027153249564793477,0.017256575684357886,0.3804760616128617,0.0,0.0,transition_basin,intermediate_relaxation
73,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.7140243778919102,0.4370371105374718,0.1644639166456616,0.6062122728680026,,,,,0.8371572422256596,-0.2769872673544384,-0.24063637793333317,0.06706241575391096,0.6089591775062618,0.0,0.0,transition_basin,intermediate_relaxation
74,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.7140243778919102,0.4370371105374718,0.1644639166456616,0.6062122728680026,,,,,0.8371572422256596,-0.2769872673544384,-0.24063637793333317,0.06706241575391096,0.6089591775062618,0.0,0.0,transition_basin,intermediate_relaxation
75,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.8188867844329302,0.4705354516515516,0.2575142936396557,0.7054979705162533,,,,,0.9444464923857963,-0.3483513327813786,-0.2701607922001779,0.10515962180567955,0.712757029807484,0.0,0.0,transition_basin,intermediate_relaxation
76,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.8188867844329302,0.4705354516515516,0.2575142936396557,0.7054979705162533,,,,,0.9444464923857963,-0.3483513327813786,-0.2701607922001779,0.10515962180567955,0.712757029807484,0.0,0.0,transition_basin,intermediate_relaxation
77,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9091880064382264,0.9083556436813672,0.0425723294907154,0.7043047129121884,,,,,1.2851975748727926,-0.0008323627568591618,-0.0004579602568576192,0.017156880044809846,0.7115095432159828,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
78,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9091880064382264,0.9083556436813672,0.0425723294907154,0.7043047129121884,,,,,1.2851975748727926,-0.0008323627568591618,-0.0004579602568576192,0.017156880044809846,0.7115095432159828,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
79,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.8225272369542975,0.5945403948752668,0.1115879316058214,0.6531986186133735,,,,,1.0149036095463002,-0.22798684207903075,-0.16088635218103028,0.04541363406887764,0.6580808726886906,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
80,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.8225272369542975,0.5945403948752668,0.1115879316058214,0.6531986186133735,,,,,1.0149036095463002,-0.22798684207903075,-0.16088635218103028,0.04541363406887764,0.6580808726886906,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
81,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.5824117269762892,0.1395600768605322,0.1653066534152882,0.4694768851301357,,,,,0.5988993527904511,-0.442851650115757,-0.6133918911537383,0.06740745375802285,0.4660096901485979,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
82,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.5824117269762892,0.1395600768605322,0.1653066534152882,0.4694768851301357,,,,,0.5988993527904511,-0.442851650115757,-0.6133918911537383,0.06740745375802285,0.4660096901485979,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
83,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0481260983584079,0.4815107411673648,0.078148867040698,0.2108235924092507,,,,,0.4839098213538842,0.4333846428089569,0.8182675570607654,0.03172282513214303,0.19560159602226102,0.4333846428089569,0.18692539276442463,transition_basin,intermediate_relaxation
84,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0481260983584079,0.4815107411673648,0.078148867040698,0.2108235924092507,,,,,0.4839098213538842,0.4333846428089569,0.8182675570607654,0.03172282513214303,0.19560159602226102,0.4333846428089569,0.18692539276442463,transition_basin,intermediate_relaxation
85,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.6178952238958159,0.4890167337933139,0.1308985849832011,0.5558544426431108,,,,,0.7879923055735641,-0.12887849010250196,-0.11643066027712057,0.053319909835603446,0.5563127767888929,0.0,0.0,transition_basin,intermediate_relaxation
86,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.6178952238958159,0.4890167337933139,0.1308985849832011,0.5558544426431108,,,,,0.7879923055735641,-0.12887849010250196,-0.11643066027712057,0.053319909835603446,0.5563127767888929,0.0,0.0,transition_basin,intermediate_relaxation
87,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.8331575093500554,0.4819897803474723,0.2862530186677334,0.7342998248575112,,,,,0.9625308222315753,-0.3511677290025831,-0.26701779470121667,0.11692599142641157,0.7428678181055796,0.0,0.0,transition_basin,intermediate_relaxation
88,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.8331575093500554,0.4819897803474723,0.2862530186677334,0.7342998248575112,,,,,0.9625308222315753,-0.3511677290025831,-0.26701779470121667,0.11692599142641157,0.7428678181055796,0.0,0.0,transition_basin,intermediate_relaxation
89,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9113266923760596,0.5582741701404627,0.3734868213771931,0.8115019599264531,,,,,1.0687312053473086,-0.3530525222355969,-0.24023701349140125,0.15264174308549533,0.8235784944974095,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
90,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9113266923760596,0.5582741701404627,0.3734868213771931,0.8115019599264531,,,,,1.0687312053473086,-0.3530525222355969,-0.24023701349140125,0.15264174308549533,0.8235784944974095,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
91,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9255111687310316,0.9798150511624584,0.2144280170110479,0.8734792156030715,,,,,1.3478161810611902,0.05430388243142681,0.028501094387098688,0.08751899732084248,0.8883723790460977,0.05430388243142681,0.023422091023659605,coupled_memory_basin,transport_and_topology_unrelaxed
92,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.9255111687310316,0.9798150511624584,0.2144280170110479,0.8734792156030715,,,,,1.3478161810611902,0.05430388243142681,0.028501094387098688,0.08751899732084248,0.8883723790460977,0.05430388243142681,0.023422091023659605,coupled_memory_basin,transport_and_topology_unrelaxed
93,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.8474275268786343,0.656835719903732,0.3269311821025971,0.8031439095868543,,,,,1.0721784255678215,-0.1905918069749023,-0.1267010992806301,0.1335806727318462,0.8148406027846534,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
94,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.8474275268786343,0.656835719903732,0.3269311821025971,0.8031439095868543,,,,,1.0721784255678215,-0.1905918069749023,-0.1267010992806301,0.1335806727318462,0.8148406027846534,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
95,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.6196436807712212,0.1563523567159712,0.2630913731865094,0.5398584741917449,,,,,0.6390652162106348,-0.46329132405525003,-0.5970279507545804,0.10744302092266864,0.5395898528425641,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
96,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.6196436807712212,0.1563523567159712,0.2630913731865094,0.5398584741917449,,,,,0.6390652162106348,-0.46329132405525003,-0.5970279507545804,0.10744302092266864,0.5395898528425641,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
97,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0327895169136267,0.3288494845236369,0.0132165096074943,0.113168773269233,,,,,0.3304801596024952,0.2960599676100102,0.8186616112547569,0.005137855995268767,0.0935087394105342,0.2960599676100102,0.12769517020407958,transition_basin,intermediate_relaxation
98,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.0327895169136267,0.3288494845236369,0.0132165096074943,0.113168773269233,,,,,0.3304801596024952,0.2960599676100102,0.8186616112547569,0.005137855995268767,0.0935087394105342,0.2960599676100102,0.12769517020407958,transition_basin,intermediate_relaxation
99,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.6410887590567627,0.3201844471199768,0.1200182810246066,0.5118732220796,,,,,0.7165981280790964,-0.32090431193678587,-0.3338325773302066,0.048865234903515825,0.5103327782169716,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
100,hysteresis,suppression_sensitive_coupling,fracture_precursor,transport_dominant_basin,0.6410887590567627,0.3201844471199768,0.1200182810246066,0.5118732220796,,,,,0.7165981280790964,-0.32090431193678587,-0.3338325773302066,0.048865234903515825,0.5103327782169716,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
101,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.8529395446927301,0.4041464833645571,0.2391473222946381,0.7100250409088221,,,,,0.9438433381216292,-0.44879306132817304,-0.35701061925044625,0.09763971361741687,0.7174898382088497,0.0,0.0,transition_basin,intermediate_relaxation
102,hysteresis,suppression_sensitive_coupling,fracture_precursor,transition_basin,0.8529395446927301,0.4041464833645571,0.2391473222946381,0.7100250409088221,,,,,0.9438433381216292,-0.44879306132817304,-0.35701061925044625,0.09763971361741687,0.7174898382088497,0.0,0.0,transition_basin,intermediate_relaxation
103,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.926347408001774,0.6110339085774446,0.3549498614002879,0.8315514999859351,,,,,1.1097215676659773,-0.3153134994243294,-0.2050977828491626,0.14505223720032168,0.8445392093545934,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
104,hysteresis,suppression_sensitive_coupling,fracture_precursor,coupled_memory_basin,0.926347408001774,0.6110339085774446,0.3549498614002879,0.8315514999859351,,,,,1.1097215676659773,-0.3153134994243294,-0.2050977828491626,0.14505223720032168,0.8445392093545934,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
105,hysteresis,neutral_coupling,fracture_precursor,coupled_memory_basin,0.7660995406590912,0.5829347427747816,0.0720221563276988,0.5733906730973622,,,,,0.9626637110289197,-0.18316479788430962,-0.13577475393578625,0.02921439294741611,0.5746459617463,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
106,hysteresis,neutral_coupling,fracture_precursor,transport_dominant_basin,0.6377836218033412,0.1061459821486505,0.0006675726421176,0.3434220505563652,,,,,0.6465561984598779,-0.5316376396546908,-0.7146343374826694,0.0,0.3342261461854181,0.0,0.0,transport_dominant_basin,transport_unrelaxed_topology_relaxed
